RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,rentalPercentChange
394483,189,"College Station, TX",msa,TX,1270.0333592794757,1274.1406709850169,1284.9328158372764,1312.2394733037986,1312.8108472008184,1328.9304195347656,1329.7098782454282,1343.7575670919164,1305.8611098651568,1299.5130828755623,1308.1257467445691,1352.438602927518,1373.8857902669165,1373.9139347943665,1367.237330140021,1366.2603073960877,1365.8973839656314,1378.5117052706091,1375.782390735841,1382.3111091858086,1345.99669119915,1336.6366455343275,1332.6256004744218,1377.7901580966754,1406.7204736382769,1426.2687746990332,1422.8554910050566,1417.2884678471776,1411.2245909639817,1402.0840613873895,1382.113329351222,1354.411477900939,1357.4748936402636,1378.6873896316902,1411.8115301630396,1421.9987927418128,1426.8006577278434,1432.7998488553117,1435.582171633851,1435.6243716435802,1424.450376052941,1401.522750641391,1379.8452552048695,1364.328542512167,1385.7795894480057,1419.02323573439,1446.958632318301,1459.4761642268518,1456.1611987877195,1462.4942375691155,1461.6822681848537,1461.1668244154555,1453.319360473409,1439.48866816109,1423.5261792380363,1410.6453345238178,1429.2548334330263,1456.9539461147317,1491.8887086667971,1492.9931372019316,1495.3873851885323,1494.9324316288717,1495.2257503868695,1485.7978347137305,1474.5062484782875,1472.2998673918505,1474.0254825340612,1482.532460274333,1506.582106966183,1536.003939785371,1557.612649488059,1556.953486559493,1556.4814489965909,1561.1272780098325,1556.1550391915405,1559.6894561484196,1558.8152048502266,1567.3353390308364,1581.0531057926826,1603.910799220885,1633.5640161828107,1665.218056038008,1681.0927076422597,1688.2077909860006,1673.223112077373,1674.5207920627277,1689.1062189521338,1702.122570102816,1717.7698640892963,1725.782458911605,1741.608249693086,1742.5238112288832,1780.3324627818763,1802.8867921207188,1826.4219184751316,1823.9541986133825,1829.0573140445188,1829.9585551550265,1817.5649460092752,1821.834347754521,1831.914720980987,1832.75270707042,1840.004494598811,1828.9713546743492,1865.2921024946736,1877.790010297484,1923.057714702368,1917.1551192686425,1914.517283686496,1904.1241241126345,1905.1106238006569,1901.785457576458,1900.0617212594568,1884.0603457519803,1904.5597852208905,49.961398360543754
394484,80,"Colorado Springs, CO",msa,CO,1277.057549311471,1283.8199011075685,1289.720092070366,1294.4005745358363,1307.690884082036,1318.1789552566745,1327.668534558068,1332.8286260024815,1331.710017583108,1334.7835078992557,1334.7300288305853,1332.8584375044888,1334.756824001314,1339.5541064229842,1354.618648335637,1374.6849104290377,1389.03574928894,1405.48998117237,1406.6521144649016,1417.0648984639363,1418.5314265969228,1424.986897117314,1418.0377245790685,1415.0378338570786,1421.9000716682324,1441.4820853244032,1463.2981361247764,1480.659773627154,1488.5655067516236,1497.3127068866827,1500.0177457563193,1510.7366512413148,1516.586587106557,1515.9165215444116,1514.5268534685754,1517.281295267691,1535.760026507165,1545.4699456330056,1561.9837010656422,1574.6685600446472,1589.686364714092,1593.1556629272611,1592.3421632614702,1589.677438549175,1588.5206833252862,1583.0428381994568,1587.4785770041417,1589.4038982907025,1604.5403296332968,1622.282628573903,1641.2319109873583,1652.444065637322,1658.8120070710434,1669.325436692386,1675.7842471090382,1677.0746350969769,1678.3513973681215,1683.2818269300217,1685.9031189263983,1689.9735740870992,1700.9663570793568,1714.1809971595394,1728.4443794080494,1737.1688811507322,1743.3615661841304,1749.961723006759,1756.663870859072,1775.0780816587828,1787.1115669103392,1801.143059771944,1809.880577815739,1818.94592984916,1829.171402598324,1847.7090416861104,1870.218405218128,1898.3839646257632,1916.892162303312,1944.728272089735,1968.507798369486,1987.5213821228267,1998.4428024696492,2003.9949108026824,2016.438055459297,2031.4211647687232,2047.9035312055375,2064.88626321428,2082.0836299000207,2099.8876763089456,2122.2588068394107,2139.451652176097,2150.543567612568,2156.034645337377,2151.5028564069544,2140.6200941437237,2122.5916230859157,2119.7258563579876,2132.07360371336,2162.466477172888,2184.6620812056995,2204.012758788704,2212.813113518828,2226.517810107782,2234.6836152732817,2242.832223089038,2246.7274193296794,2244.3020547073947,2238.75975508221,2232.0008260027626,2248.6328445059535,2268.637183203815,2289.512282103695,2296.316827456822,2309.2582251780245,2323.200934789357,2329.783295984483,82.43369668348872
394485,219,"Columbia, MO",msa,MO,917.5819050161024,961.847609887472,977.8315637430544,977.745107371502,969.3961960180916,967.3739089125768,960.1809940463164,982.0117261694172,970.884815381019,977.6299754170428,976.06212619494,997.4666232902692,995.6471523128243,992.5119295123762,984.2964419610674,992.8404381266996,991.0474956440416,992.067725393896,994.8117934105968,989.1565033053732,983.575751854608,977.6834924921104,1005.9049431741556,999.9454282649294,1008.0947296361804,994.4547754179962,1020.508257614217,1022.9077195681996,1021.8703451559512,1016.757929044668,1013.1044434927594,1008.8705844290208,1008.695135131678,1010.0316242619508,1012.298376699674,1010.3537379773884,1016.8779425507804,1031.1541608223815,1041.458738291568,1046.5995589299123,1041.202860912674,1038.6593268200572,1028.0149595586072,1025.8625422377463,1020.1890104785302,1024.3441781322924,1030.038982706584,1032.504879469887,1042.0170166304106,1049.1305768475986,1065.8773490391727,1070.7372554923809,1075.3423461870657,1069.1175211328757,1070.053503206172,1061.680198077978,1064.7071711742956,1065.808398823984,1070.3873291921832,1071.0695225638312,1078.1824047852767,1088.3633422876476,1094.6588770582414,1089.8304431425934,1091.8367048196244,1103.262356114027,1117.543400917864,1129.4989464256823,1128.769022743788,1130.1386712125714,1128.5656209753083,1136.0767308715083,1131.8649367571215,1134.7457099532562,1138.4962976888005,1152.391981845626,1172.5754189149095,1195.2397292452604,1213.2107062929103,1222.6500978159406,1226.83521226167,1241.1827892675892,1248.6137132931135,1253.479300472102,1254.5873092715512,1271.5867812768684,1290.3768100484622,1299.0294324317845,1311.128164675874,1319.5095303565995,1347.413240197771,1347.8231610264052,1370.5368016751772,1372.5027285810763,1376.6185858839358,1374.7967231784842,1368.8115126362593,1387.393749442712,1407.0458748043714,1434.7046446587754,1428.747758528191,1433.184037365411,1443.2749449339994,1470.921609320255,1466.2646966410612,1449.1477733925956,1434.2416656807432,1440.6768512734852,1458.5480607577297,1475.544924585689,1505.9709600607457,1528.8410902289002,1551.3179063041632,1554.434234338208,1568.5227272727273,70.94089570622054
394486,72,"Columbia, SC",msa,SC,1022.6224688856256,1022.1413005948012,1030.7594803914524,1037.1796316720652,1042.9899549970842,1045.1223881330804,1050.168876958219,1052.5898594995426,1052.5632699042928,1051.443944369776,1053.5233810307031,1056.0050857485758,1058.995907408618,1061.5720757906668,1064.0540323304924,1067.7289285598845,1071.7631677528843,1076.180543873029,1076.0053335092814,1076.4762781205109,1073.0477643463605,1076.2760531880788,1078.253311726099,1079.8456080303858,1076.8784775714655,1083.4136972322945,1094.3314878714496,1105.9768878652242,1107.9906246166222,1111.745200518163,1116.7346757556666,1121.9655460868864,1117.6508436753604,1118.0468766380973,1115.131474462962,1122.5724217708578,1126.0386286773196,1135.8719318741842,1144.2495982768185,1149.9036320378743,1153.2073809743656,1155.005297190345,1155.2444595135928,1159.5072610315567,1157.819123548698,1163.3984195395342,1165.832135040293,1174.5623599192377,1180.2642789164406,1187.2366495672725,1193.172321787317,1200.2677405441614,1204.583143008097,1212.3484334134066,1214.630793776989,1214.1976014666675,1210.5864595334872,1205.0986390057392,1210.0197293390952,1212.1547583631705,1225.2830355377528,1234.2099709997708,1248.3209414095068,1257.3716236056498,1266.4227766451156,1275.3096185104716,1278.8259852495808,1279.8265633649778,1275.1729999006316,1282.8928617826543,1285.1907051159794,1286.7046476703467,1291.278685168861,1307.925003805236,1332.7538398407562,1348.534844134113,1361.7386232128888,1379.9065375439147,1389.2463057953917,1406.1062958902985,1414.806613784322,1438.4183453507408,1448.9121070927697,1461.8455339364884,1467.926364546029,1474.1769134341712,1483.728137090071,1499.68335106304,1525.008280870207,1541.6993765653738,1559.7119243962318,1556.0450906567385,1561.0219640953944,1568.6884426324773,1584.0360504984883,1601.7319696615432,1606.936265230983,1621.9560140154492,1627.6901503841584,1639.4880390850938,1656.7546805674722,1682.0904816369466,1701.3940599208831,1707.4218322470442,1719.6139273341178,1718.4088801280318,1724.7385409720066,1720.7332217956157,1724.150499118839,1724.6699337194132,1724.4385474398853,1742.746085448171,1756.6284461839368,1769.0188684628065,1770.8613299139035,73.16863102408169
394488,158,"Columbus, GA",msa,GA,829.0340127081298,825.3105617473946,828.0184234907031,832.291686692021,839.1129985064607,843.5882791352175,841.3723078066103,840.5929815707659,840.1580444321814,841.1071427302508,838.9644991504902,835.5415839225608,831.9059059021408,833.396355960386,836.0408754717207,836.0998534976684,839.7288746880599,840.4490687535748,843.9776936747686,843.451380729307,842.8907866780946,846.6976487352676,842.1054859166478,839.1446536493143,839.3315675517272,846.0901050199689,850.8225089312534,856.5627192825893,857.6733945151007,861.8587628427921,862.8347722951193,859.9855276739355,857.6207297616958,851.9191234855487,854.9235474690308,856.3705205048096,860.9140042861508,864.4950714265613,871.1449018830174,879.232219282897,885.219276695496,889.7617456159211,885.298607168693,885.4035837887619,886.8609517266141,889.6644774630427,889.6403793871341,881.5442126926959,885.5553972363527,883.9985396895339,891.1579963652301,900.4085090795418,917.157422856213,928.3308615773598,926.21826608969,935.6877801454108,941.5812279230984,948.3358001724424,940.7959720763575,945.4107300594832,950.4915180024948,958.5121137782668,957.7203688167216,971.3244443218704,986.1514669086358,1012.49276186792,1018.797235215104,1025.4757504475544,1019.0973065160774,1029.987870213132,1031.5746346202966,1041.410740454325,1040.356771156213,1060.4116217997653,1059.6740271113154,1075.1447018422623,1081.96509096092,1104.6072125692988,1111.7580556026485,1147.1289880326328,1183.0837512925934,1215.9873399665828,1214.160986299437,1211.0500215653951,1212.0710865800686,1209.6849559725265,1203.4665378691086,1222.130937342777,1240.367329161156,1262.9530434327617,1266.8058987693964,1259.2631224533532,1279.6577612034082,1271.151755772571,1269.1400944900888,1252.0516420573383,1254.7448219922585,1264.5433566677502,1255.8336621494334,1259.7920988438825,1256.665007954128,1269.8480880961731,1301.3456832241086,1325.0179504292717,1332.4004777453029,1326.842529828814,1323.219185826851,1324.1717930289676,1327.5882223202063,1358.3333273472592,1387.0179749467704,1396.4245456938015,1375.129067945239,1370.2820329350436,1372.0474458503984,65.49953618530753
394492,32,"Columbus, OH",msa,OH,1078.683995325444,1084.638327321063,1085.162717233159,1095.4352246969154,1108.102870421084,1118.9194076966485,1121.4151520159296,1123.2988782474126,1122.1121137948724,1127.766488525439,1124.0242011611076,1125.7533175433691,1128.7488705741196,1131.250535084483,1138.3365844018197,1145.4404241640484,1158.4985076898056,1169.9629692521512,1169.5001840690995,1165.455270488273,1155.986647649126,1155.6467601898987,1159.0911790813702,1164.79882712469,1170.691834072965,1181.262951576943,1192.008122206759,1203.2832938469471,1208.8684977973792,1212.9239291039949,1217.3197360675897,1219.71316955539,1226.623649647531,1225.16576577877,1226.7453280334942,1227.302006044889,1235.9310947932954,1245.033591222824,1262.536289928407,1277.654779198736,1289.945942610726,1289.0773339696427,1289.5241219175914,1291.715261825422,1293.6266984082615,1294.3905843974082,1293.1887140138929,1295.03885707246,1301.7347470647549,1308.951621162648,1321.3300308360583,1330.9313150063504,1342.8776865124732,1347.43006998797,1349.7177241181917,1350.2348657823773,1354.3208290606276,1359.0613728459105,1362.6617402898924,1363.800406510447,1370.5526648695843,1376.6787628471873,1382.8971175132951,1389.3193122406483,1400.2254546139443,1410.29136806156,1420.584136168703,1430.959451485774,1443.0725220442505,1451.4915959659372,1449.9739011659549,1451.7492081752637,1456.8656484753765,1472.3175151723608,1489.471964998819,1506.020828206945,1522.579572294117,1538.2448502027214,1555.084356480782,1568.8667487303396,1579.9397988550493,1584.2761085950433,1596.2502320453327,1597.555693850311,1611.7020302913188,1616.3199846137838,1636.681773583198,1643.4964647017628,1661.9455416924384,1676.705691344813,1701.8088580287113,1713.437977050561,1723.6984721839324,1719.764367246121,1725.3926172202252,1728.4952856422365,1736.6288927923038,1741.2239979965143,1749.937834274366,1767.5458556106964,1783.5316442712283,1798.1069693178688,1803.8556579315816,1816.2141992411223,1823.2082725245664,1830.1711473488367,1828.2945854165985,1829.809772678754,1838.6510546947052,1855.520006631793,1879.3658874669236,1893.9214319828732,1905.9422953976105,1915.817010774543,1934.512406778029,79.34004909328219
394502,129,"Corpus Christi, TX",msa,TX,1349.83801695026,1351.6937945780346,1365.163186877002,1372.6190541235433,1381.744978714446,1385.9972612853358,1389.447312294632,1390.238024173797,1385.465333650308,1387.2167388674886,1383.3488063883062,1379.9242091054834,1380.844598149628,1389.7908415950903,1389.324539504806,1387.2735625583373,1385.666258305885,1387.5418000632096,1392.4660450576612,1390.7478997698406,1394.412505213794,1395.034381124767,1395.732363261562,1390.6216570021468,1378.0949249870098,1380.3209905005792,1389.1385851577347,1406.0199214840122,1406.1212274227748,1416.4826961196188,1412.665158252744,1416.979429694162,1413.451860705908,1421.1046971142348,1422.344526854946,1426.2811588107515,1427.3375224103677,1429.2719491772514,1433.5573796113829,1443.2996907028023,1455.8881489912296,1465.4703960539855,1463.4212525249757,1461.6170649577189,1456.0461253857163,1454.850438375985,1454.086130203304,1449.8635029782374,1450.167535184348,1454.5654203646504,1460.1558922441063,1467.0057627501153,1470.1699628799713,1474.9193533665714,1475.429298365282,1473.5109416252214,1483.476539143703,1482.3217391134488,1487.4503208653805,1482.4035114490937,1484.0016019478203,1491.8696844133704,1490.5230286275855,1499.0881351311327,1498.6686785177496,1508.8662792117918,1522.9559808705826,1537.090290157936,1546.544128498583,1542.6751611539878,1541.3990636756855,1542.826818332146,1548.3839845278612,1546.3449732531303,1554.564872277717,1580.8471143119611,1619.0859686472131,1656.0990284116726,1668.850090493301,1679.0199484734237,1681.8888641781134,1674.2760826581818,1673.218105734845,1672.67152219864,1694.132672474003,1701.4129652760184,1720.6017584190631,1725.5249296570566,1740.5097839530467,1734.3658725567711,1742.7962015062003,1755.3955687475732,1767.8023907224024,1765.5323907853983,1738.931953001299,1729.8465568030722,1734.3823890508752,1757.9813127700709,1763.170887269568,1785.011451277082,1795.1611911215848,1806.7967626835164,1794.3692716152586,1802.8402179329591,1818.9189219243265,1827.9482580742372,1804.960458313113,1784.3139371460677,1773.939699895495,1787.553653309483,1804.3221466565876,1814.6268957854256,1833.7541403067275,1838.9812703374944,1846.82318163752,36.81813361651478
753875,176,"Crestview, FL",msa,FL,1203.1186125201205,1201.0684791821343,1211.970932791123,1218.9065431011747,1227.6223651486898,1232.8197165390957,1237.515509439129,1241.5446822244785,1242.5825438404252,1241.1469196967248,1243.5245676790105,1243.3013399127412,1248.8491262956672,1248.7162127309748,1256.841760272864,1263.0775662029714,1267.3528595465154,1270.5323957337594,1270.8204842147527,1282.2280235959493,1285.708333839087,1288.400501341988,1279.5702962954615,1273.76792654198,1277.913088716988,1291.7579787791146,1303.040773369724,1313.602413176567,1325.839773900002,1341.1428537019133,1348.6189855088423,1347.5942153931385,1349.650776557674,1353.4637230399787,1358.029012009374,1355.346211925446,1355.997152620654,1359.2716914450446,1373.695592777782,1389.3641741969473,1406.052592560395,1416.142243438357,1429.091433514709,1432.2879450665605,1434.7036952672672,1429.4483268878607,1438.0562663475555,1451.134058448766,1464.7633374920454,1480.190128588472,1493.713438859174,1509.340686238887,1520.79278202493,1529.952179020236,1550.0262006347737,1558.274213129196,1573.289580539777,1562.9191875698589,1555.1126229546935,1546.3064329502831,1553.4805841706025,1566.2170997980934,1582.298804064962,1592.6024176484532,1607.32353710947,1616.8391018970094,1633.5833223136017,1647.4495725818474,1652.3552920115933,1656.933465932271,1664.126769312214,1672.1385760265064,1685.3748256647436,1704.4477305814523,1746.7595755353316,1781.7172915872893,1821.5809835013883,1847.570864519924,1911.8286188427928,1966.1248513378216,1995.3970999239689,1993.884943374847,1998.9841332186445,2012.8341471092333,2025.9696029541897,2034.2669548186332,2081.094017412986,2120.964400014989,2159.77338314878,2180.5696535393,2198.6829579013224,2221.069335410182,2226.5156231305896,2210.412942196902,2189.920268762065,2180.9041579367395,2191.6421520556983,2187.835721124944,2208.505289035363,2225.166657745975,2261.5346929948046,2263.4784122762703,2257.836051906416,2246.9760684546136,2240.8726540622743,2236.0460806290284,2231.9398566793134,2233.587412101191,2230.3559994823236,2228.615319068161,2232.1774887639554,2264.797443104948,2273.440806590915,2268.3133888812436,2264.0713838179595,88.18355565753465
394514,4,"Dallas, TX",msa,TX,1409.8393840574815,1418.5481235764355,1429.044331694735,1443.4950645652686,1457.0982719889143,1468.0622664450334,1477.0216232778332,1481.0042718458062,1481.7017090205893,1481.1329649292202,1480.9532082892092,1482.5944219699138,1485.4585363214449,1493.9478414915154,1505.9116728807237,1519.0994098468332,1530.2985687816051,1539.3016288615509,1545.9753953687384,1549.2324739360947,1549.1458676438008,1545.840525624421,1543.614158596196,1542.6465880837095,1550.89540178465,1561.1805186143954,1577.333998890551,1590.487444881597,1604.202400482223,1611.6444562269648,1616.992377286262,1619.250967070338,1619.408414277126,1618.781841850564,1618.30016405544,1622.031152347665,1626.7398546651675,1634.9841482970785,1642.0828586269129,1654.5949183761952,1662.5570298591936,1673.5348334385324,1674.7749216516338,1678.336299068723,1678.3564878675252,1679.1112182710965,1677.170010131911,1678.5660963167202,1684.6672557208335,1693.4682788769455,1704.5216685990908,1715.7095494627629,1728.2640182596524,1733.60762996341,1736.115728944562,1736.994639717479,1737.133305447349,1739.0289544435457,1738.9339397514295,1738.0012193073264,1741.5415703489043,1748.9534177747996,1760.7007554188788,1764.5016228989457,1770.196605212306,1778.7145607629764,1791.3399922910244,1802.4782404448272,1811.276213667836,1823.5685034121109,1832.3495604053107,1842.8020154411345,1855.593750123888,1869.9656703422,1889.8510404543783,1910.6004748792989,1941.9659749122457,1970.886727572866,2000.971546678285,2027.7601464309123,2052.986963568944,2076.7108562686444,2089.023396663809,2097.818785574649,2106.175784692665,2124.7602059698493,2146.3030493295246,2172.4015784219587,2196.891717846344,2224.41677810436,2241.13162937571,2252.846644557355,2258.8950164121534,2265.855891324759,2270.9586397137405,2274.09292099157,2275.703162613534,2280.7454403305223,2291.1400696770597,2302.344283788322,2316.637274090582,2330.0602089904537,2343.3884465102515,2349.406398611138,2349.06929666889,2340.4806913351936,2344.4936772649776,2343.8816543020134,2353.395281475718,2357.3937283266546,2376.9199869648764,2390.5475153729703,2397.7507966307494,2402.623029439098,2407.5817326649467,70.76993024098876
394520,144,"Davenport, IA",msa,IL,1010.9202739810756,1018.3091989019108,1011.8520850302698,1030.097691940632,1028.822845659537,1043.7651177716832,1023.8185916695652,1022.646301851672,1023.2528712003892,1031.0110259701564,1029.7457100660752,1027.4921206780916,1040.860735529248,1047.7958870163664,1057.886864191397,1054.1571324404188,1045.4627274735833,1039.2915118225044,1038.7525082459067,1048.930718694686,1050.2281215905675,1042.916934573611,1024.2762101155186,1018.234327453932,1020.6062239028076,1043.1224984861665,1054.100294707356,1060.7412124235325,1062.05748042621,1068.4665291882854,1070.5198543649406,1064.4987731302544,1052.738541862533,1053.3466059924947,1057.4765941761086,1064.4839116637777,1063.4531639372017,1066.6514382892522,1067.7986966301935,1070.412457268917,1076.7121007671,1079.7236096066492,1084.72224617745,1083.9603312295444,1086.559445102277,1087.261898562425,1090.9375778133897,1080.2614970390066,1077.0978215208772,1071.3348986909075,1088.9596642245729,1097.626968533161,1107.5158008114274,1102.1638859370505,1103.525686185491,1098.1050412372188,1097.0627166203894,1093.8209466869948,1093.2097538365902,1090.6172367571842,1086.575539210134,1090.5298830371437,1106.7235295326384,1117.6629301208404,1119.699958181542,1120.80651858362,1133.2086764449543,1140.6900991872185,1132.7699650693517,1127.264006321011,1130.010384420082,1140.0659145340928,1141.1892757158137,1156.7549845059762,1157.5074607306913,1173.724318800505,1177.442116194106,1190.1022102692602,1196.3880542430863,1199.333332788858,1214.8286269144735,1210.949912656572,1222.11598004055,1230.4951525798813,1249.0215883389862,1235.3256121853678,1231.8963615391206,1248.454210438394,1262.40357659421,1279.7600247493913,1280.5866327752062,1308.9742298893727,1324.1527367976328,1317.8790479383122,1316.9506572241482,1306.381929113709,1312.6478034945746,1309.591993584357,1321.9059802717472,1337.533361697193,1349.154821426473,1353.9931996826383,1344.8427645394036,1340.6043096404546,1339.695837743195,1367.369148014953,1376.738952676425,1363.5414924150289,1352.163388975751,1366.3272127324578,1395.4393042297856,1422.9535374883149,1423.3862993368275,1440.3623094451527,1445.2272727272727,42.96154799981065
394528,90,"Deltona, FL",msa,FL,1075.620337289245,1081.072857807579,1090.3367795608756,1098.1720803118833,1108.187846065308,1116.1563245142156,1125.1945962959066,1129.5292781919168,1146.835280136647,1152.59487269719,1155.8419267337376,1147.0518016172302,1146.5048776003214,1150.0068135573808,1160.203808234901,1171.4499788717374,1182.9677488576883,1191.969145386637,1199.5146688965426,1208.394896833829,1210.4807994757016,1209.17473362465,1211.5849507451208,1213.670728545572,1226.8500683096602,1231.417367015386,1227.0428834295014,1232.2548159020978,1243.240336072558,1268.96647839721,1276.2635055162834,1282.265736583758,1280.804521390925,1286.2404375969995,1290.5127695395724,1296.954422356814,1302.279335337503,1310.035181097608,1326.660854162388,1337.049364010353,1344.7365901588016,1350.6058280112204,1356.5698774189848,1363.3380691363566,1369.9871177117004,1375.031676662836,1381.385908180581,1378.5635726984806,1383.2711906259265,1388.8369380973688,1408.2214565985623,1418.7349006834345,1429.8361086092186,1428.9293008904735,1433.0123884923696,1431.6464132437827,1437.4456330912055,1434.02397661485,1435.8471164698742,1434.1562862150354,1445.4316532228463,1455.355902365559,1465.3250160241157,1472.7472917458758,1477.3363373897776,1481.008306535772,1489.7517017878106,1499.09354707524,1518.0434589493293,1531.254703107995,1540.4826500612671,1540.1015531471312,1545.3497714395228,1567.6383079817356,1594.310578205388,1620.9223167609791,1644.1390400783712,1663.6823586382254,1685.32870407376,1716.3089995364005,1757.7620454855746,1806.3103308986756,1827.3308959091771,1833.0031058592035,1837.8351795041615,1863.8672086108315,1904.734590015172,1933.5124236142217,1961.1911219319256,1982.2847721787657,2006.9961932316423,2014.1256393772023,2024.1943758572415,2023.901148442175,2025.4404503328176,2016.5431560165284,2016.620664646475,2028.9897794752408,2051.271842960925,2069.2150012619404,2069.0580667780155,2071.1450365668147,2063.1753639810204,2083.4902545640716,2078.3951385107093,2091.4194450448435,2077.596740949854,2090.04994023999,2099.281433080993,2109.702379072968,2125.693230636684,2126.9657923635423,2133.1143772887035,2128.225017813026,2133.690351708881,98.36835338072547
394530,19,"Denver, CO",msa,CO,1779.7526398712052,1801.5256494771188,1824.516738988412,1845.8106896545223,1862.3896256820835,1885.0939597041815,1900.2730448816296,1906.8643508596103,1905.5541275610744,1905.6047446514117,1907.6656582938915,1912.2348203947877,1924.5622067488648,1936.3323693707991,1948.376026098264,1953.1722757489415,1967.2135297232444,1982.1451460939516,1992.0020683289647,1987.5956167062805,1979.822211996535,1970.1444128464304,1967.3486665088883,1960.4803103766128,1969.6138757994977,1986.4257552211177,2015.1089454237997,2041.6591928761309,2062.4882670431516,2074.025285617769,2081.2965535831545,2085.314577722902,2081.9999521916957,2070.7944726887367,2066.4208504458456,2073.1617694567603,2092.140241151394,2107.19067007518,2128.9370951982646,2141.9125653068836,2154.727402291504,2158.087907559065,2160.593731199113,2160.0656917652,2156.868979182314,2150.517897613088,2148.2532737802035,2153.4892559617174,2169.3599003629,2186.0621964614893,2203.84638546096,2215.4670961191987,2227.7808668044113,2239.384394533859,2245.780105671285,2243.4670231100654,2238.3461246734687,2232.059236229824,2228.155245560297,2232.1833748579347,2244.839146031528,2266.7481577217727,2280.3667015802534,2282.612415873933,2285.0454969995567,2288.50483673841,2310.235289681076,2322.0680689415844,2335.834294963915,2338.655076182347,2341.9881549285205,2351.2027205003797,2365.566754703481,2384.7439468494476,2403.586729031207,2424.6807221116887,2454.696015768241,2480.880839484222,2506.2576481470337,2526.1796230400396,2542.7097009434738,2555.2201271481795,2563.7866720630545,2573.3100798269807,2597.505564656317,2617.9905059918106,2653.5890113606,2675.3896117815316,2706.9749608131156,2719.859217157737,2729.954693220374,2732.249972484791,2732.619332084801,2735.4805858479226,2728.732355709169,2729.0418724637257,2734.8547482643776,2755.5533159823012,2780.985520046581,2803.6565177797133,2827.8189913435135,2851.2491896881725,2867.4931488139955,2883.5469191224583,2890.3954992204385,2887.3712124949134,2879.926249916574,2870.5623339663985,2879.000622957633,2888.713249259543,2918.95262150169,2940.9483928520817,2968.4954553927855,2976.3867351259487,2991.36843294575,68.07776350101244
