RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31
394849,44,"Memphis, TN",msa,TN,1019.8007680493112,1019.7683260063671,1024.9388922934218,1026.46040115438,1025.335506914951,1026.8525612366277,1027.2391489409254,1032.6139552100549,1032.4615703394709,1032.6143013035037,1030.6596425925725,1031.3774572215195,1033.4045668587123,1035.8933150916944,1039.8365794222457,1044.077172288447,1044.3933596385712,1047.8920328357954,1047.2168378167678,1048.5490211398892,1045.4446594298142,1044.446804432778,1043.297231478208,1044.7643489381358,1046.5081946737557,1050.9662392711891,1054.4231060188588,1058.4754606474773,1061.8899251095347,1061.7496115098468,1063.5359026038361,1065.6950225040646,1067.826715192879,1068.983777741094,1068.5856994210612,1070.996028419039,1072.683174545885,1075.4703201158686,1079.3425983153322,1085.727623189426,1091.3133383435663,1097.3469868579139,1100.926630825444,1106.362302834948,1103.9789065994755,1103.4259749769876,1101.8668073663346,1106.5934978670496,1110.0620885400535,1116.4547306988586,1122.9012132635842,1129.6486818440976,1133.3316942804681,1138.6444236426828,1147.2865696700444,1152.762667653966,1155.6598343217847,1152.5284433213242,1152.6593735589195,1156.2104200544873,1161.772855218966,1169.034425234733,1178.0991637048562,1186.64413665246,1192.7927647739923,1203.5493818794869,1223.289971919394,1244.1607788841302,1255.647326370528,1261.3350412768652,1269.0172273240148,1281.001166020236,1289.2817712281853,1297.477248206943,1302.2983851555487,1319.1988379384056,1342.2336407849489,1369.6138909207127,1387.6741766621024,1402.4922350709703,1416.5482448121459,1436.2226877234043,1446.1979204188194,1459.1227087979553,1461.1363684535372,1471.0207270193991,1481.3798783418379,1495.3252259582343,1511.2824406355223,1524.7344683319193,1537.0573964732805,1539.797852111111,1543.856454907552,1545.448130001256,1549.911481036025,1544.4994643527136,1548.6264782731096,1559.744033339963,1570.718893505821,1584.2669597890424,1588.4209963680948,1598.1456702565213,1599.9013035834284,1604.9472911640441,1601.3623165920894,1590.2028202554493,1584.1793153168526,1585.016312061603,1612.9094372971433,1624.4903039030496,1639.6086846681872,1635.4799275037915,1644.7201879645381,1654.0888100184634,1659.0625525975274
395022,45,"Richmond, VA",msa,VA,1238.8349790836198,1247.5062101227834,1256.4646806930793,1260.6065383320247,1260.0381671929006,1263.9325152141157,1266.6402672799939,1272.3521477605182,1272.141652225241,1274.3447269173732,1271.0971413027692,1271.496711718077,1274.1650606706567,1280.27560870146,1287.9485937824759,1299.1703783220703,1303.3219112135175,1308.3282341925662,1307.3801839115993,1311.502058472587,1310.0570840548796,1312.985095098729,1308.024796165965,1314.1732568906232,1314.8850298749708,1319.6657412223005,1331.58076267001,1344.0099059522267,1362.523057430197,1365.79297611221,1372.2709384116515,1374.0219226462157,1373.369717364957,1373.564896327293,1374.2094294395977,1381.4655362668982,1379.9594594554464,1390.6329549018894,1395.2421516287461,1410.3333106382818,1414.7784323898336,1428.0435167950586,1429.1839431456044,1430.3576572173824,1428.872407752336,1429.292017435386,1434.6563411282189,1430.9043521739154,1436.8528280434562,1444.2095736984816,1461.9659143522647,1475.7543110741065,1484.119325972751,1487.209186327342,1487.4406085527605,1490.8108286425675,1492.7182736057366,1494.6159333107626,1497.5065711166308,1497.1442075398243,1502.7568467901265,1502.7142368587158,1516.0958778876882,1526.7434673282773,1543.448975147819,1548.5645592090493,1557.4844328909282,1567.2984707516612,1579.3208431677097,1585.2757147667032,1591.4774647008044,1601.437055825827,1613.6791197255395,1618.795380995493,1633.3336656579563,1647.5098794692663,1672.8323852894084,1699.0266843472539,1725.3523492360064,1738.8939907083463,1742.727615208951,1749.6537527058967,1777.0419507924664,1796.9556761567455,1806.3274229832625,1815.3187861204278,1830.9307489069981,1862.9147739313337,1884.315868928505,1906.2878600491601,1926.9956079220376,1943.6131815254203,1957.8020078731906,1963.0120444745176,1974.3484863002366,1979.6737234750606,1985.1891736518473,1988.6358787585878,2006.1524432659396,2024.502254733575,2042.0355866577236,2050.2733097273385,2066.4765670545967,2076.1710674016476,2095.022653728269,2098.2774385830185,2113.003992635281,2107.829228835882,2126.873874523341,2142.0134101091885,2170.743748864778,2177.5711605533247,2176.438886178941,2186.625501094906,2201.86875315286
394807,46,"Louisville, KY",msa,KY,965.7904462764692,983.7250569936931,991.071395019663,997.3483533463037,992.7892699339722,999.4076741432375,995.250486228254,999.2592994575318,998.7454806267382,1001.7663061236419,1000.6866373839479,1007.4346122943155,1008.88734635424,1012.2125066506635,1013.1387437437354,1022.5489202788522,1030.4950615789205,1039.7467133852113,1046.2190938621416,1053.189801151354,1053.3635887456755,1048.8448245654672,1048.4992662608008,1053.6724539903023,1063.8476546074587,1069.0780098092082,1075.0046149541693,1080.5952779635402,1085.2395256995812,1088.8889893230921,1089.3554683656562,1092.817667071356,1093.4592377101324,1091.828050791726,1089.8724982547278,1093.697915298996,1099.6548207528444,1106.3534279270677,1109.7488476944532,1117.6735931224457,1126.3428001298344,1127.8869068404413,1128.709526140658,1123.0189368001259,1126.120591879857,1124.6574957199382,1129.9350595944584,1134.8606920495758,1141.4600384545033,1145.4120168269687,1148.7324986036872,1160.1412971034401,1170.7503923592692,1180.0221897948074,1179.8435029943128,1182.354802281915,1179.3355170352634,1178.215781719135,1173.5678052343158,1168.3764448566724,1173.6013253329927,1178.5538401175488,1191.5969383015818,1200.6259060954626,1208.8573557799145,1218.9400048029997,1228.5077570995209,1237.1185732469614,1245.8421819123191,1253.8167768392955,1258.6692994338869,1262.4312495422648,1259.4974870776257,1265.9262330155702,1273.3871414070366,1284.3948057486336,1300.3863816496496,1310.4395493248721,1326.362955593929,1335.8436234018122,1347.886848956712,1355.779302163871,1365.909738191781,1377.083250784612,1381.7270337272773,1392.2093721451822,1403.7998816163813,1421.267350888447,1432.4950974585884,1437.7919886580364,1449.1105364911107,1462.754081133091,1482.7535474774043,1492.7373062185734,1506.2163228283837,1509.3800422075667,1516.8591479232634,1515.444686199941,1525.1503965197924,1532.3182068358126,1544.0470635608901,1546.6423632134315,1555.9391089201645,1559.3772052457166,1570.2945569843243,1579.2702002127562,1596.9796846286472,1603.0988789583523,1608.7699841591757,1621.4028233830056,1632.490592722788,1648.4950707259181,1652.2351482692613,1662.619034829523,1667.6390711236072
394910,47,"New Orleans, LA",msa,LA,1310.442258428195,1320.1510042269763,1325.527583336655,1350.29273822927,1344.749748761412,1354.1349128300803,1341.62705272424,1355.0415264719193,1359.2290822687414,1369.4355074975113,1361.9633898637755,1346.4002363306117,1351.7857086755425,1357.549078094019,1370.049695805295,1373.497603209222,1375.1485542560526,1382.9875729489745,1378.3957985901923,1369.0370094430152,1374.89843175396,1381.0102595420235,1382.2916035925964,1372.4382994506554,1366.2873773530578,1378.4180354684152,1384.5682200986428,1398.6311659027233,1399.8153048178083,1399.3319866683996,1398.1353040821916,1401.136700961549,1404.9800952874543,1403.5978402930107,1397.3324489061056,1396.1311945187158,1394.7344871793866,1409.1711618598888,1419.5869083990128,1431.5485128659946,1427.733769413809,1433.4527516040323,1434.5909587184892,1436.9224277577052,1433.7367268947617,1435.039235968873,1433.9175167091828,1432.1208814408471,1432.8577938538765,1442.4625189868154,1453.1693738337674,1460.1113532369732,1461.9678754051163,1463.1421376738747,1468.7518345812102,1470.7363426962097,1473.2541741850393,1470.1641615405151,1478.1544651200456,1483.483985637886,1491.3560895240132,1494.407011657077,1497.482274145483,1502.6569591949528,1501.8945107664476,1507.7773247273658,1511.3113039917778,1517.927743554391,1524.0931342106205,1527.7945489497688,1540.2508092998248,1545.0923231865086,1551.2451230408003,1552.5628240015296,1566.0392001562225,1576.6555840648493,1589.0755177515202,1598.0371092073806,1616.0376533798344,1634.846597032841,1670.1784346767877,1694.6508142643083,1717.1836892636263,1715.345925239372,1729.3285949456665,1742.6221911098473,1752.5040707985463,1764.086544121066,1774.5956050812895,1794.2011158867483,1807.5588574845538,1814.4542665626261,1819.0851801717704,1819.8453613540348,1817.7302333491905,1817.0510177657668,1812.980538462502,1822.7965977867464,1827.2989775134574,1837.0974752471066,1843.7760209365945,1851.8634494306186,1859.2661373833803,1864.9353253660938,1873.1786469453834,1873.7223171029077,1870.1077694644127,1860.7714016909633,1861.2781850401532,1863.779207794846,1879.4416118888946,1890.5572118249142,1896.4843230225374,1895.6233409654878,1896.5200746965454
395053,48,"Salt Lake City, UT",msa,UT,1403.3969221224247,1415.3034468215546,1436.8485600301608,1453.5788387876562,1469.8970262454,1470.0092408602097,1481.768519448796,1476.1523789522219,1477.9099998983177,1476.0718697988234,1486.4562725717394,1493.5766833316754,1499.9026244208142,1497.3601335030364,1504.4275457375313,1512.5196138080692,1522.6081368729972,1531.5294762745166,1530.0223730491646,1548.9786091683104,1547.117123326376,1558.1219139757668,1549.024997098609,1542.7470902602838,1544.3381932351049,1561.6198907806008,1585.2223791821314,1594.552765781774,1611.7471947912243,1623.6568058650014,1633.6001132557076,1636.965923044344,1643.485192498803,1649.789288811842,1635.8798522672453,1629.0083091366428,1626.9037633530215,1648.2180313448803,1664.7789006731832,1684.584845410937,1687.1516031669207,1694.130699783123,1699.532916651074,1713.5765932116567,1719.294238891537,1722.5200736290044,1722.6426656047379,1717.7909772083551,1719.3007323955346,1723.5509002998315,1740.986610797733,1761.0609808145582,1777.3833389147003,1792.759010028039,1798.9188780570687,1802.0563100649142,1800.0698902011268,1796.0074227876034,1784.1148817537778,1766.6037129903361,1781.4613686556156,1792.4689409030254,1817.6229536281244,1816.6385872914918,1836.2561655909692,1855.6897780591178,1868.1531008362892,1869.5459604268979,1884.166121420249,1899.3717672431653,1909.9219481052587,1919.9899850034722,1933.5469334313668,1972.2028655061806,1989.8301411716955,2019.3750923208863,2054.945893273703,2081.6608504327774,2108.8732514616336,2118.148508339948,2145.039796544356,2169.953007300005,2193.127715679772,2203.276495289555,2213.7393161173495,2231.25120915536,2266.366699099618,2289.445833933946,2324.5809293569573,2345.086205819107,2357.7861450178116,2367.002171790791,2374.952096201259,2392.3834734680936,2385.2273060067887,2378.506545413134,2374.4981739796744,2382.4537967768274,2401.8422715482006,2421.976398727929,2438.9506450595304,2453.383247885676,2456.7314267993793,2467.691538396278,2459.205738030499,2469.3003549844593,2447.3145479457457,2463.3214252662888,2468.8347053760695,2491.627089892712,2489.2640151247065,2493.699222667561,2503.2776262409693,2523.7055445489223,2541.5589296924045
394669,49,"Hartford, CT",msa,CT,1521.0106227843119,1522.3044090707256,1537.4804853684398,1553.2586849966349,1568.1650816335825,1561.2047698712981,1566.2705821356767,1562.355172392907,1576.4596653200153,1570.80036760808,1554.3032005563293,1557.9025982849578,1555.798585007311,1572.731125687742,1578.7639034572508,1581.094554686524,1593.7474412941638,1579.4465692708065,1588.0663070448868,1577.0687377726929,1583.1898043516117,1571.9215951508756,1581.658136124345,1586.6391242114535,1599.636635345077,1602.4950825268056,1618.3885869312098,1635.1679270072364,1644.5423795354197,1629.8270184198636,1630.9385007358314,1622.876976850221,1612.4105338305415,1598.5765067176185,1604.6655206094706,1621.918820350587,1628.08999222082,1633.2986839093073,1644.206826463749,1658.6812667984004,1661.8663021780906,1667.740783508317,1672.5842408409176,1667.4680537838683,1664.8146022901421,1659.77883240466,1665.4619110679382,1660.282987271703,1662.0837798165885,1673.054756432004,1689.0101971134377,1699.1730969703822,1706.1834791636843,1720.1906384937904,1729.1574483174995,1708.0316728813718,1690.4648028627844,1680.7121008843576,1692.4803784746257,1713.0360072121825,1730.9231955808245,1749.975596207602,1751.6900545632805,1756.8641003326838,1765.3096206333482,1782.8670819562074,1792.9426915266768,1807.9758568632708,1811.2726651430573,1825.44505386818,1829.4694179938522,1839.233564631423,1819.1357647513014,1823.9947739621539,1844.842285483238,1871.510460047547,1888.8675923466724,1910.2791465177045,1952.0612261952103,1973.605017024647,1984.0672699526442,1991.4184912448122,2049.461886269773,2059.0255033061294,2095.5764750868752,2086.3351149789614,2134.7851905323687,2139.3247209031433,2165.09218668139,2159.547931461501,2185.5724465198705,2193.7022420070793,2217.8941630312265,2224.44914148027,2221.989588188449,2222.6619765374026,2235.55080050682,2293.7895485099293,2321.7973805418624,2358.9633273188574,2357.4911883769178,2372.6227139359657,2369.353299994505,2378.7440656697036,2393.6496487641502,2412.3360264745443,2422.8139378022884,2414.561942692817,2446.3344286227807,2441.809438188125,2493.0153788992975,2487.8466304545555,2515.6307981296895,2514.792665020094,2525.3811802232854
394425,50,"Buffalo, NY",msa,NY,965.16498627954,990.5844007693993,988.8281394907617,1009.1627997671035,1020.7302758728433,1041.2269930598802,1048.0265778800142,1050.967867487948,1057.3414195171022,1041.0921265863963,1042.6754155342073,1034.811549311902,1028.0618727943843,1024.84420137181,1030.8929738418926,1055.5244320020047,1060.8057465131287,1071.2473057977986,1062.7798980285152,1062.0914794225396,1055.750216697551,1062.8390424370716,1070.998657021161,1074.605697783157,1072.612289058393,1078.6475577575472,1077.7058922283043,1091.9223151632953,1090.1215443036099,1117.4441189580689,1114.5821924424092,1117.1718485639474,1106.915073918806,1113.3997765856004,1123.779349824715,1142.5693504065077,1151.278002390186,1162.7142872723298,1155.0951099639283,1154.0038223103095,1150.7573868493657,1146.9397981156492,1162.1082085144249,1161.2784600265013,1155.3259814577443,1148.7770548468375,1161.0204349753694,1177.612441519635,1192.2826725573098,1188.6552949334146,1200.3308342896867,1208.2290559319608,1222.0288307232356,1214.734003280062,1219.9015047584035,1218.5140780080449,1222.7192544590266,1228.428107557257,1226.540729603186,1236.5608722238464,1218.37486366803,1235.709441758956,1245.0860701570814,1272.5543116965923,1272.5470808875712,1281.4412687376957,1286.3489205022638,1295.3657663146798,1295.3487566403844,1295.3654743231712,1296.6499648680344,1314.3935759828948,1326.287661948712,1344.195680754794,1350.5170625629007,1375.1515823925297,1401.9562102475222,1414.6161505800906,1418.647520772324,1435.8617676482393,1454.841142295519,1463.8718568696813,1454.6642143796796,1467.621014103666,1482.7351445264947,1502.1888577998486,1504.9387547972149,1510.802812076146,1524.0725887870997,1532.7061132917504,1562.6405786719163,1570.0301459071075,1593.8260932022067,1574.6012546235845,1579.2441473349909,1592.7948916962139,1632.0691009973962,1633.2547939684657,1642.5928582492388,1643.6970241742868,1664.2526947497527,1676.0202113689386,1699.985101765797,1705.323972236265,1688.785890029352,1683.872989311877,1701.6396054348518,1720.1858653765162,1722.7501965118731,1731.4053704899152,1753.6431770575157,1759.390304277663,1775.335254379887,1747.1933010098592,1753.9022717049031
394388,51,"Birmingham, AL",msa,AL,972.3782363391523,982.9426670967441,992.8265598639126,996.3904247702432,991.9960116362744,992.8756001700756,992.6895588668108,991.134436314171,988.1672968823144,986.1069688687555,989.5526035928144,993.2011190763293,999.5917770235699,1003.8450164165488,1005.0972806086646,1007.3177960576594,1008.5262244348495,1011.4510207526843,1011.5158079044774,1011.3953933925917,1007.8327831516586,1004.7120835896735,1003.4005362855734,1005.3923587833373,1006.6077559464968,1012.0277656631515,1018.8556571115643,1027.4584223003312,1031.2756971670515,1031.1160348091091,1035.0161299833924,1031.9512745276736,1038.9857105291815,1031.826469977786,1038.2742662025128,1034.6694199743145,1039.5744284966447,1045.9495294352976,1055.1181064311447,1064.4206740458521,1066.9697101580118,1072.6056794038182,1073.3176682792546,1074.4798240322111,1070.3676183209006,1075.119652353918,1077.8870190566936,1084.7218119057036,1084.365922261985,1088.2712310371473,1089.5606168669344,1095.1969049902789,1100.6078906451405,1105.84341668986,1110.0042194278212,1113.8795590277118,1113.301421229309,1112.6905602801414,1111.4620235731068,1107.2352741802893,1108.484441227859,1110.344495953711,1122.8829618091893,1131.2137500444924,1137.5885739368932,1144.362952833657,1152.0667172017393,1159.0829401823416,1161.2072462115757,1167.303760853916,1171.718976961501,1176.8593908026191,1180.110860064264,1183.450558752433,1193.3508418977453,1203.8650601096404,1218.5972295604397,1229.3971428603602,1241.0512509866526,1255.8636603842303,1261.6487145597923,1270.243250331057,1272.810631060957,1290.3659325184597,1299.414650364422,1305.5652643046942,1306.8453797083714,1312.4624840393467,1322.4698161723254,1335.7075043012157,1344.2854020704988,1354.577983010403,1360.1704271181754,1361.9421289305765,1365.3122222391617,1366.2491450661266,1373.1023770631482,1378.4010005470673,1386.3815484329803,1395.7275284971026,1406.1654770279895,1418.515581647829,1434.1634730793473,1446.227453978033,1450.1497653630993,1447.108671514931,1452.2285881419234,1455.5037694266864,1468.5277896499865,1477.4970270170797,1490.8277139693653,1497.3287439055,1500.303708647307,1509.4094239036617,1513.2364348241135
395031,52,"Rochester, NY",msa,NY,1128.0870224221287,1119.1842131352441,1119.6627408801824,1124.2401310101222,1140.9509757334486,1169.3881247659892,1168.9421287718321,1160.6716563794214,1158.8953454882126,1159.338912562206,1168.2695563361108,,1166.781109547733,1159.9942457029417,1175.4131473739094,1170.8199426916424,1192.3426439029552,1195.7223613790468,1196.6050568452242,1196.7871988805239,1191.7135309554176,1203.6420172827463,1207.6686062046988,1208.6098725525062,1204.6338888351077,1208.5734886160944,1221.0498666285143,1231.9198545151535,1232.527826744842,1245.0721249222365,1250.852674460352,1256.22296697116,1244.476388312771,1242.5291940224456,1249.0005105144594,1254.2109626892707,1269.4575538723195,1267.1965047797744,1282.1221720099636,1290.86492078868,1305.6377497811638,1308.3925233204445,1307.5435348016879,1319.7659469596742,1319.3758418486505,1316.799340941308,1303.0025652113839,1304.633934721533,1311.0438342969574,1321.2637936742208,1341.0046578389445,1363.9556499381656,1377.651844211661,1384.6652544578128,1372.2036429539912,1367.8560332405282,1371.6065386776181,1359.2761747991217,1364.9767202697221,1359.4411072502319,1384.5840788370058,1395.896784842137,1415.3835707928158,1426.5454950332503,1435.2692108486358,1431.9311489105007,1437.887950985062,1435.4194418646093,1451.143828288075,1443.2041645158472,1457.9920891909846,1469.737176010935,1493.0207477784968,1499.6373280349112,1515.710184483279,1537.164243991891,1558.6608493258143,1566.6609370017368,1585.924623584641,1587.2918585736147,1589.3608205238986,1582.7292469967745,1574.7452590135074,1580.5202811641216,1602.9863507184768,1673.8244628820723,1708.807007237707,1726.4893054021682,1713.6670894557235,1723.8145293322837,1728.8900631031256,1736.692826903103,1755.1477380890612,1746.048520447354,1751.8445566724236,1764.9649890746311,1806.225650041839,1814.8174065290445,1813.2031631817526,1839.9997963385965,1870.4413896669932,1890.0912355079422,1870.999364147537,1878.9463431250354,1903.202759568365,1939.2205180330204,1932.3897646442222,1937.5492885152403,1945.8713126341595,1988.553469070187,2000.8740827427507,2010.9717310316837,2006.988935013328,2009.0453715150138,2025.2195139803837
394640,53,"Grand Rapids, MI",msa,MI,986.2149758091631,994.1805290572164,1008.7256615320898,1031.4615485167221,1051.2344320675252,1061.6445190996246,1072.2067150705554,1079.946167800147,1089.782589090169,1089.9605524669955,1080.8771202424634,1079.7503359690907,1081.4323244751993,1098.8806821291705,1112.0201453729583,1138.6163026084803,1158.8522819447303,1176.1672986566157,1179.826376117397,1182.5005093963791,1178.775112830577,1172.9857725747106,1172.4956112783318,1175.1128426700209,1174.0653013437895,1185.4131866109121,1198.9117530444241,1223.4331814027853,1241.7597669420218,1257.4181245835257,1264.1480455014732,1261.319660207126,1250.3037199558846,1250.5081612630604,1244.9440762759948,1247.4132351698324,1241.7115509239484,1247.3570049018151,1267.7034959943724,1291.2387073664993,1309.9951454004413,1313.3720814267622,1322.97911118428,1328.0959779081304,1329.858968543626,1324.3476702070354,1323.555564290306,1329.7307135612223,1333.1301222048448,1334.372853265282,1340.2316489395423,1355.169639671941,1378.147591638664,1391.366823275559,1396.8611903597173,1385.5240043548683,1384.0837052962418,1379.5184736538392,1385.2201010504225,1369.7151913993466,1376.1480143474753,1386.1724499696118,1411.7936218742693,1425.6252063728416,1435.7014997297138,1448.1721813207546,1457.159882991399,1457.7188425784866,1461.5381404816344,1470.901269598679,1483.2641915411061,1482.9546285388078,1477.603698565193,1485.1605816718834,1515.6491186860744,1540.069136750526,1564.2591399044813,1581.4016813726719,1614.3532660681342,1637.2676103749666,1654.9498034569185,1619.5951780567034,1632.4810217597328,1644.2163800872727,1687.9208993599977,1691.5870047086985,1703.0582132982952,1737.4718055862165,1764.0294431309317,1785.0676126788544,1799.2711734062705,1818.561510698215,1821.5308098110218,1808.347016453375,1788.5083804636447,1780.2393172138216,1795.7406782924356,1816.6280854866595,1835.6479762892031,1849.6073117539438,1871.7406187315962,1893.5864078225195,1911.5549247911715,1912.8554384808524,1915.7562874365265,1910.4652779007695,1904.5348284771483,1914.2219821507167,1927.2102490624427,1941.4215218329625,1956.8768961630915,1966.4576440354867,1992.8698961135906,2008.13868256475,2009.6864699627858
395167,54,"Tucson, AZ",msa,AZ,1035.7753397884783,1038.703895901145,1042.4298463065174,1048.9034734490099,1052.213765532775,1052.7458875031884,1056.555882216841,1059.1017528851985,1058.932676332869,1057.5437489333844,1061.613541992479,1066.8450828492128,1076.9768460643634,1074.7295056850496,1078.6257803765764,1077.8505406814572,1087.7333514302145,1090.7556426191559,1092.4442179881646,1091.26645913635,1091.0856191877424,1091.5612034694047,1091.940865904599,1097.1707224261863,1101.2483915015177,1115.7511222191208,1130.1787751691882,1142.9724710854343,1151.2852260744992,1148.7604009882273,1150.8793291048855,1144.4065936395173,1147.57034495997,1151.2450252045512,1159.2623558627838,1161.7269672053972,1165.3374609193552,1176.6173528288343,1192.088054676816,1202.9630037293573,1204.4005784375643,1214.0384157536357,1220.0439900132224,1226.6142635522795,1222.508240548335,1226.0966228409868,1231.2713640605436,1246.7637839427018,1255.9584045402237,1265.1258526931185,1273.7699090108688,1280.7911891442025,1291.184714809718,1298.3885960298996,1305.3031383738478,1308.055708322473,1303.3501030106024,1310.147214219242,1319.392997217727,1325.5670591614996,1334.3066575981256,1342.7122030042751,1356.8028620361117,1355.8813227287822,1359.3765710320126,1364.5922542985459,1380.2707145751283,1392.3655739517844,1413.5613342343588,1433.0707543279168,1439.8061108516222,1443.212355727748,1452.6619016693562,1472.2666376993627,1497.439222375275,1530.031643134554,1557.021594398938,1582.3511012366062,1595.2648644850851,1631.324425340515,1659.2725967667793,1681.3374285095495,1695.1256631822853,1705.275691837685,1722.0052295421078,1734.3293927302311,1745.278529098259,1760.6154974569092,1768.8230877619474,1782.8991949682857,1787.977880171595,1792.2626379083467,1794.2225878516376,1791.9546243310672,1785.336960650745,1784.5573701940166,1788.7679580311553,1816.832175031405,1828.869251531848,1841.359603245151,1843.6713326507409,1858.3636323432158,1873.1307400544783,1873.6156145232753,1873.8214913620177,1876.2411204276818,1878.1557840112123,1885.3772084640743,1884.687745867054,1897.2709778547473,1901.2455383141096,1917.767443940038,1927.5544906112143,1937.2136111960956,1941.1937800926746
753924,55,"Urban Honolulu, HI",msa,HI,2378.0424822449213,2397.2310807498793,2385.199463022637,2364.933820010075,2384.455369355152,2402.2851861151407,2419.907556130832,2426.277864321881,2430.986639471191,2444.1248908836246,2444.9927233711946,2457.699502072872,2451.393408404254,2430.913260718293,2404.498797878843,2431.870675877287,2469.3317784947444,2505.4054051803946,2500.594260855263,2483.9632047465016,2487.557744350242,2468.19995817893,2475.819494477461,2464.953601618531,2480.873999740932,2492.546663615794,2503.2618982439094,2550.1740720301173,2541.9718206585485,2541.5482468227056,2513.112098885646,2526.4464365420235,2538.7632023049946,2550.568829006475,2551.587131473975,2551.2469387409055,2528.9880118858737,2542.020109487592,2548.514740184477,2573.250799587637,2568.134718440327,2580.575357224857,2588.356981949395,2591.9810053113165,2589.2171751080523,2582.2847946439338,2587.6901157195052,2587.635513010737,2597.0818383381443,2610.1743426164253,2639.8881232582808,2657.070110321118,2657.6139107798704,2637.811392467485,2644.3590056763196,2656.5134184546005,2670.473114943347,2670.8431274569543,2667.3618068670216,2674.343376693794,2690.5881823564137,2705.6511025528794,2707.043549308346,2706.979019998331,2695.296493929022,2685.1769916758826,2671.3747158973956,2660.51476679437,2671.661240375468,2656.239039273159,2665.2199830354607,2665.384047188305,2706.1619832288675,2764.0318159949566,2812.2487166536616,2852.158588921011,2855.5849491717745,2872.61241273168,2904.881602824599,2950.5565160323886,2966.786938618068,2986.8172424266745,2976.977330936896,2953.663473973692,2941.725945600857,3016.72194487276,3091.8678162120823,3132.2320546893793,3115.0439302699624,3128.4696364020806,3145.2342332946278,3139.012417426525,3152.5417085512545,3141.566074066025,3142.0571710967583,3131.100214050104,3158.2273405656138,3163.2515384266153,3218.7458375601645,3231.4593393967407,3274.8985012998423,3273.1538446502072,3278.7394336377856,3264.313966916938,3267.240303265436,3298.585102876695,3343.7207491993345,3334.4258178077694,3311.755270069105,3290.4796579744116,3312.458587223636,3340.2356272988927,3370.6903343444365,3395.3530912305255,3409.8482017635774
